Statistiche Fantacalcio Stagione 2020 21,,,,,,,,,,,,,,,,,
Id,R,Rm,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au
1979,D,Ds;E,Barreca,Fiorentina,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
2007,D,Dc,Wallace,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,D,Dc,Musacchio,Lazio,4,6,5.88,0,0,0,0,0,0,0,2,0,0
2169,D,Ds;E,Rodriguez R.,Torino,16,5.41,5.38,0,0,0,0,0,0,0,1,0,0
2208,D,Ds;Dc;E,Jaroszynski,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,D,Dc,Romagna,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,D,Dc,El Yamiq,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,D,Ds;E,Pellegrini Lu.,Genoa,11,5.59,5.41,0,0,0,0,0,0,1,2,0,1
2745,D,Dd;Dc,Calabresi,Cagliari,1,6,6,0,0,0,0,0,0,0,0,0,0
2801,D,Dd;Dc,Iacoponi,Parma,15,5.5,5.07,0,0,0,0,0,0,0,3,1,2
2860,D,Dd;E,Malcuit,Fiorentina,5,5.7,5.7,0,0,0,0,0,0,0,0,0,0
4365,D,Dc,Corbo,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,D,Dd;Ds;Dc,Armini,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,D,Dc,Walukiewicz,Cagliari,19,5.5,5.53,0,0,0,0,0,0,1,1,0,0
4397,D,Dc,Vavro,Lazio,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
4401,D,Dc,Gabbia,Milan,6,6,5.83,0,0,0,0,0,0,0,2,0,0
4406,D,Ds;E,Tripaldelli,Cagliari,6,5.42,5.33,0,0,0,0,0,0,0,1,0,0
4414,D,Ds;Dc,Denswil,Bologna,2,5.25,5.25,0,0,0,0,0,0,0,0,0,0
4454,D,Dd;E,Pinna,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,D,Dc,Ferigra,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,D,Dc,Duarte,Milan,1,6,6,0,0,0,0,0,0,0,0,0,0
4887,D,Dd;E,Bellanova,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
4888,D,Dc,Sutalo,Atalanta,4,5.62,5.62,0,0,0,0,0,0,0,0,0,0
4897,D,Dc,Pirola,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,D,Dc,Prodl,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,D,Ds;E,Calafiori,Roma,2,6,5.5,0,0,0,0,0,0,0,2,0,0
4946,D,Ds;E,Frabotta,Juventus,11,5.73,5.68,0,0,0,0,0,0,1,5,0,0
4950,D,Dc,Dalle Mura,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
4961,D,Dc,Volta,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0
4972,D,Dd;E,Vagiannidis,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
4997,D,Dd;E,Ruegg,Verona,5,6,6,0,0,0,0,0,0,0,0,0,0
5006,D,Dd;E,Piccini,Atalanta,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
5300,D,Dd;Ds;E,Hickey,Bologna,11,5.82,5.59,0,0,0,0,0,0,0,3,1,0
5316,D,Dc,Amione,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,D,Ds;E,Ruggeri,Atalanta,3,5.5,5.5,0,0,0,0,0,0,0,0,0,0
5365,D,Dc,Dragusin,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,D,Dc,Onguene',Genoa,3,5,5,0,0,0,0,0,0,0,0,0,0
5406,D,E,Di Pardo,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,D,Dd;E,Ghislandi,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,D,Dd;Dc,Amey,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,C,T;A,Mkhitaryan,Roma,34,6.32,7.74,13,0,0,1,1,0,10,2,0,0
1850,C,M;C,Kessie',Milan,37,6.47,7.36,13,0,0,13,11,2,4,8,0,0
1996,C,T,De Paul,Udinese,36,6.5,7.43,9,0,0,3,3,0,10,3,2,0
4427,C,T,Malinovskyi,Atalanta,32,6.39,7.44,8,0,0,1,1,0,11,3,0,0
26,C,T;A,Gomez,Atalanta,10,6.55,7.95,4,0,0,0,0,0,2,0,0,0
152,C,C;T,Zielinski,Napoli,36,6.39,7.28,8,0,0,0,0,0,9,2,0,0
2002,C,W;A,Chiesa,Juventus,30,6.45,7.43,9,0,0,0,0,0,5,3,1,0
536,C,W;A,Politano,Napoli,36,6.22,7.01,9,0,0,0,0,0,3,3,0,0
645,C,C;T,Milinkovic-Savic,Lazio,32,6.3,7.2,8,0,0,0,0,0,7,4,0,0
2085,C,T,Luis Alberto,Lazio,34,6.31,7.03,9,0,0,0,0,0,0,5,0,0
2215,C,C,Veretout,Roma,28,6.32,7.36,10,0,0,5,5,0,1,4,0,0
332,C,E;W,Candreva,Sampdoria,33,6.23,6.88,5,0,0,2,2,0,7,1,0,0
2625,C,C;T,Soriano,Bologna,37,6.2,6.97,9,0,0,0,0,0,4,5,0,0
632,C,C;T,Zaccagni,Verona,35,6.3,6.79,5,0,0,1,1,0,5,6,0,0
440,C,C,Viola,Benevento,17,6.24,7.15,5,0,0,4,4,0,1,1,0,0
530,C,C;T,Pellegrini Lo.,Roma,33,6.3,6.94,7,0,0,1,1,0,5,10,0,0
2194,C,T,Calhanoglu,Milan,33,6.27,6.85,4,0,0,1,1,0,9,4,0,0
302,C,W;T,Pereyra,Udinese,34,6.29,6.76,5,0,0,1,1,0,5,8,0,0
2172,C,C;T,Barak,Verona,34,6.09,6.69,7,0,0,0,0,0,3,5,1,0
4973,C,M;C,Mckennie,Juventus,33,6.17,6.61,5,0,0,0,0,0,2,5,0,0
234,C,C,Kucka,Parma,28,6.11,6.79,7,0,0,4,4,0,2,8,0,0
788,C,C,Freuler,Atalanta,33,6.3,6.52,2,0,0,0,0,0,3,5,0,0
1870,C,M;C,Barella,Inter,36,6.29,6.61,3,0,0,0,0,0,5,5,0,0
2077,C,C;T,Pasalic,Atalanta,20,6.08,7,6,0,0,0,0,0,1,2,0,0
236,C,E;W,Lazovic,Verona,31,6.15,6.58,3,0,0,0,0,0,6,3,0,0
827,C,M;C,Locatelli,Sassuolo,34,6.28,6.53,4,0,0,2,2,0,1,9,0,0
1995,C,T,Djuricic,Sassuolo,30,6,6.52,5,0,0,1,1,0,3,5,0,0
2833,C,T;A,Kulusevski,Juventus,34,6.09,6.43,4,0,0,0,0,0,3,7,0,0
265,C,C,Brozovic,Inter,33,6.15,6.38,2,0,0,0,0,0,6,7,1,0
1987,C,C;W,Jankto,Sampdoria,33,5.91,6.47,6,0,0,0,0,0,3,6,0,0
2556,C,T,Eriksen,Inter,23,6.17,6.54,3,0,0,0,0,0,0,1,0,0
2857,C,C;T,Traore' Hj.,Sassuolo,32,6.14,6.58,5,0,0,0,0,0,2,6,0,0
5001,C,T;A,Miranchuk,Atalanta,16,6.22,7.03,4,0,0,0,0,0,1,0,0,0
2201,C,W;A,Under,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,C,C;T,Pessina,Atalanta,26,6.23,6.46,2,0,0,0,0,0,1,2,0,0
4377,C,C;T,Castrovilli,Fiorentina,32,5.98,6.39,5,0,0,0,0,0,3,8,1,0
4423,C,M;C,Hernani,Parma,31,5.89,6.48,7,0,0,1,1,0,3,11,0,0
4825,C,W;T,Diaz B.,Milan,25,6.2,6.76,4,0,0,0,0,0,3,2,0,0
4988,C,C,Maggiore,Spezia,32,6.09,6.36,3,0,0,0,0,0,1,3,0,0
2263,C,E,Lazzari,Lazio,32,6.12,6.34,2,0,0,0,0,0,5,2,1,1
2744,C,C;T,Svanberg,Bologna,32,5.95,6.36,5,0,0,0,0,0,2,6,1,0
4725,C,M,Demme,Napoli,21,6.21,6.45,2,0,0,0,0,0,2,6,0,0
5298,C,C,Pobega,Spezia,20,6.1,6.85,6,0,0,0,0,0,0,6,0,0
600,C,C;T,Verre,Sampdoria,22,6.11,6.59,3,0,0,0,0,0,3,3,0,0
2200,C,W,Douglas Costa,Juventus,1,6,6,0,0,0,0,0,0,0,0,0,0
2472,C,T,Ramsey,Juventus,20,6.1,6.55,2,0,0,0,0,0,4,2,0,0
2775,C,C;T,Ruiz,Napoli,32,6.03,6.3,3,0,0,0,0,0,0,1,0,0
4514,C,M;C,Nandez,Cagliari,32,6.09,6.23,2,0,0,0,0,0,3,7,1,0
4965,C,C,Marin,Cagliari,37,5.99,6.28,3,0,0,0,0,0,5,6,0,0
4978,C,W;T;A,Damsgaard,Sampdoria,30,6.03,6.32,2,0,0,0,0,0,4,3,0,0
22,C,M;C,De Roon,Atalanta,35,6.07,6.06,1,0,0,0,0,0,1,7,1,0
170,C,M;C,Badelj,Genoa,29,6.14,6.22,1,0,0,0,0,0,3,7,0,0
367,C,C;W;T,Bonaventura,Fiorentina,32,6.03,6.3,3,0,0,0,0,0,2,5,0,0
467,C,C;T,Nainggolan,Cagliari,23,6.07,6.09,1,0,0,0,0,0,0,5,0,0
704,C,W;A,Perisic,Inter,31,5.9,6.31,4,0,0,0,0,0,2,3,0,0
801,C,M;C,Gagliardini,Inter,22,6.05,6.5,3,0,0,0,0,0,2,2,0,0
1933,C,M;C,Mandragora,Torino,26,5.87,6.15,3,0,0,0,0,0,1,3,1,0
4404,C,M;C,Thorsby,Sampdoria,33,6.03,6.18,3,0,0,0,0,0,1,10,0,0
4892,C,W,Saelemaekers,Milan,32,5.94,6.14,2,0,0,0,0,0,4,5,1,0
470,C,M;C,Strootman,Genoa,18,6.17,6.14,0,0,0,0,0,0,3,7,0,0
2009,C,C,Lukic,Torino,32,5.89,6.11,3,0,0,0,0,0,0,4,0,0
2011,C,M;C,Miguel Veloso,Verona,19,6.05,6.45,2,0,0,2,2,0,2,1,0,0
2379,C,C,Rabiot,Juventus,32,5.8,6.09,4,0,0,0,0,0,1,5,1,0
5007,C,C;T,Ilic,Verona,28,5.93,6.11,2,0,0,0,0,0,0,2,0,0
28,C,C;T,Kurtic,Parma,34,5.75,6.03,4,0,0,0,0,0,0,5,0,0
397,C,M;C,Allan,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,C,T,Zajc,Genoa,31,5.89,6.02,1,0,0,0,0,0,3,4,0,0
2290,C,W;T,Eysseric,Fiorentina,14,5.89,6.25,2,0,0,0,0,0,0,2,0,0
2414,C,C,Vidal,Inter,20,6.05,6.12,1,0,0,0,0,0,0,3,0,0
181,C,M;C,Vecino,Inter,4,6.38,7.38,1,0,0,0,0,0,1,0,0,0
237,C,W,Perotti,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
238,C,M,Rincon,Torino,36,5.86,5.83,1,0,0,0,0,0,1,8,1,0
376,C,W;T;A,Verdi,Torino,32,5.75,5.91,1,0,0,0,0,0,5,6,0,0
1851,C,E;W,Molina S.,Crotone,29,5.84,5.93,1,0,0,0,0,0,2,1,0,1
2166,C,C,Bentancur,Juventus,32,5.95,5.92,0,0,0,0,0,0,3,6,1,0
2205,C,W;T,Berenguer,Torino,2,6,6,0,0,0,0,0,0,0,0,0,0
2287,C,W;T,Ramirez,Sampdoria,23,5.89,5.91,0,0,0,0,0,0,3,5,0,0
2639,C,M,Bakayoko,Napoli,26,5.96,6.08,2,0,0,0,0,0,0,4,1,0
2766,C,T,Zaniolo,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,C,C;T,Elmas,Napoli,21,5.88,6.17,2,0,0,0,0,0,1,2,0,0
4681,C,W;T,Lopez M.,Sassuolo,28,5.86,5.95,2,0,0,0,0,0,0,7,0,0
4886,C,W;T;A,Pereiro,Cagliari,6,6,7.17,2,0,0,0,0,0,1,0,0,0
4890,C,M;C,Tameze,Verona,32,5.92,5.92,1,0,0,0,0,0,0,6,0,0
4990,C,M;C,Ricci M.,Spezia,28,6,5.95,0,0,0,0,0,0,1,5,0,0
5287,C,C;T,Arslan,Udinese,29,5.91,6.07,3,0,0,0,0,0,0,9,0,0
115,C,M;C,Hetemaj,Benevento,29,5.84,5.83,0,0,0,0,0,0,2,5,0,0
150,C,T,Saponara,Spezia,8,6.19,6.81,2,0,0,0,0,0,0,0,1,0
430,C,M;C,Brugman,Parma,24,6,6.02,1,0,0,0,0,0,1,7,0,0
644,C,M;C,Pulgar,Fiorentina,29,5.83,5.9,1,0,0,0,0,0,3,8,0,0
2188,C,E,Marusic,Lazio,36,5.79,5.94,2,0,0,0,0,0,3,3,0,1
2391,C,M;C,Ekdal,Sampdoria,30,5.88,5.97,2,0,0,0,0,0,1,9,0,0
2392,C,M,Walace,Udinese,28,5.91,5.84,0,0,0,0,0,0,0,4,0,0
2779,C,W,Kluivert,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,C,M;C,Meite',Milan,26,5.92,6.06,1,0,0,0,0,0,1,2,0,0
4285,C,C,Arthur,Juventus,20,6.02,6.1,1,0,0,0,0,0,0,3,0,0
4393,C,M;C,Schouten,Bologna,34,5.91,5.88,1,0,0,0,0,0,1,8,1,0
4515,C,C;T,Agudelo,Spezia,27,5.89,6,1,0,0,0,0,0,2,4,0,0
148,C,C;T,Krunic,Milan,16,5.88,6.12,1,0,0,0,0,0,2,3,0,0
264,C,C;T,Bessa,Verona,13,5.96,6.08,0,0,0,0,0,0,2,1,0,0
627,C,C,Ionita,Benevento,36,5.68,5.76,2,0,0,0,0,0,0,6,0,0
779,C,M;C,Cristante,Roma,31,5.82,5.77,1,0,0,0,0,0,1,8,0,1
2316,C,C,Zanellato,Crotone,25,5.8,5.92,1,0,0,0,0,0,1,3,0,0
2692,C,W,Castillejo,Milan,24,5.88,5.92,1,0,0,0,0,0,0,5,0,0
2703,C,C,Adrien Silva,Sampdoria,23,5.93,5.96,1,0,0,0,0,0,1,6,1,0
2839,C,W;A,Sottil,Cagliari,19,6.03,6.32,2,0,0,0,0,0,1,3,0,0
4249,C,T,Pereira A.,Lazio,17,5.79,5.88,1,0,0,0,0,0,2,5,1,0
4322,C,T,Paqueta',Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,C,M;C,Lerager,Genoa,16,5.75,5.81,0,0,0,0,0,0,1,0,0,0
4885,C,C,Villar,Roma,27,5.96,5.87,0,0,0,0,0,0,1,7,0,0
5290,C,C;T,Estevez,Spezia,27,5.87,5.85,0,0,0,0,0,0,3,7,0,0
5312,C,M;C,Leo' Sena,Spezia,15,5.93,5.93,0,0,0,0,0,0,0,0,0,0
20,C,M;C,Cigarini,Crotone,14,5.86,5.68,0,0,0,0,0,0,0,3,1,0
338,C,E;C,Lulic,Lazio,16,5.88,5.84,0,0,0,0,0,0,0,1,0,0
1978,C,C,Sensi,Inter,16,6,5.91,0,0,0,0,0,0,0,1,1,0
2209,C,M;C,Lucas Leiva,Lazio,32,5.83,5.67,0,0,0,0,0,0,0,10,0,0
2302,C,M,Behrami,Genoa,21,5.95,5.88,0,0,0,0,0,0,0,1,1,0
2818,C,M;C,Bennacer,Milan,21,5.74,5.69,0,0,0,0,0,0,1,4,0,0
4424,C,E;C,Jony,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,C,M;C,Rovella,Genoa,18,5.83,5.83,0,0,0,0,0,0,2,4,0,0
4522,C,M;C,Amrabat,Fiorentina,29,5.9,5.78,0,0,0,0,0,0,0,7,0,0
4869,C,C,Dominguez,Bologna,26,5.9,5.87,1,0,0,0,0,0,0,8,0,0
5002,C,C;T,Vulic,Crotone,23,5.85,5.98,1,0,0,0,0,0,1,2,0,0
5286,C,M;C,Akpa Akpro,Lazio,25,5.96,5.82,0,0,0,0,0,0,1,9,0,0
5317,C,T;A,Brunetta,Parma,11,5.95,6.27,1,0,0,0,0,0,2,3,0,0
58,C,M;C,Diawara,Roma,10,5.75,5.85,1,0,0,0,0,0,0,2,1,0
118,C,M,Radovanovic,Genoa,30,5.75,5.67,0,0,0,0,0,0,0,6,0,0
184,C,W;T,Bernardeschi,Juventus,21,5.76,5.79,0,0,0,0,0,0,2,3,0,0
305,C,M;C,Sturaro,Verona,15,5.77,5.77,1,0,0,0,0,0,0,6,0,0
406,C,W,Callejon,Fiorentina,15,5.83,5.9,0,0,0,0,0,0,1,0,0,0
428,C,C;T,Benali,Crotone,17,5.79,5.79,0,0,0,0,0,0,1,2,0,0
526,C,M;C,Duncan,Cagliari,15,5.77,5.8,0,0,0,0,0,0,1,2,0,0
556,C,C,Baselli,Torino,10,6,5.9,0,0,0,0,0,0,0,2,0,0
633,C,E,Fares,Lazio,21,5.76,5.69,0,0,0,0,0,0,1,5,0,0
669,C,M;C,Donsah,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
772,C,E;W,Kragl,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,C,C;W,Tello,Benevento,12,5.92,6.12,1,0,0,0,0,0,0,2,0,0
2008,C,C,Linetty,Torino,24,5.69,5.71,1,0,0,0,0,0,0,5,0,0
2121,C,C,Melegoni,Genoa,8,6.12,6.06,0,0,0,0,0,0,0,1,0,0
2265,C,M;C,Schiattarella,Benevento,28,5.88,5.73,1,0,0,0,0,0,1,14,1,0
2659,C,M;C,Dabo,Benevento,17,5.85,5.74,0,0,0,0,0,0,0,5,0,0
4384,C,C,Jagiello,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,C,C,Tonali,Milan,24,5.79,5.73,0,0,0,0,0,0,0,1,1,0
4501,C,M;C,Obiang,Sassuolo,24,5.85,5.77,0,0,0,0,0,0,1,4,1,0
5328,C,T,Gojak,Torino,11,5.73,6.05,1,0,0,0,0,0,1,1,0,0
27,C,C,Grassi,Parma,20,5.72,5.55,0,0,0,0,0,0,0,3,0,1
342,C,M;C,Parolo,Lazio,13,5.88,5.88,0,0,0,0,0,0,2,5,0,0
374,C,M;C,Poli,Bologna,10,5.95,6,1,0,0,0,0,0,0,1,0,1
1871,C,M;C,Deiola,Cagliari,20,5.65,5.58,0,0,0,0,0,0,0,3,0,0
2334,C,C;W,Leris,Sampdoria,9,5.89,5.83,0,0,0,0,0,0,0,1,0,0
2378,C,T,Pastore,Roma,3,6,6,0,0,0,0,0,0,0,0,0,0
2825,C,M;C,Bourabia,Sassuolo,11,5.86,6.09,1,0,0,0,0,0,0,2,0,0
2854,C,M;C,Bradaric F.,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,C,M,Oliva,Cagliari,6,5.83,5.83,0,0,0,0,0,0,1,2,0,0
4975,C,M;C,Escalante,Lazio,19,5.95,5.82,0,0,0,0,0,0,0,5,0,0
4987,C,M;C,Bartolomei,Spezia,5,5.9,6,0,0,0,0,0,0,1,1,0,0
5319,C,M,Sohm,Parma,17,5.65,5.79,1,0,0,0,0,0,0,1,0,0
5329,C,M;C,Makengo,Udinese,13,5.81,5.77,0,0,0,0,0,0,0,1,0,0
5420,C,M;C,Darboe,Roma,4,5.88,5.62,0,0,0,0,0,0,0,2,0,0
172,C,C,Borja Valero,Fiorentina,12,5.83,5.71,0,0,0,0,0,0,0,3,0,0
179,C,C,Petriccione,Crotone,15,5.63,5.4,0,0,0,0,0,0,0,5,1,0
272,C,M,Medel,Bologna,11,5.82,5.86,0,0,0,0,0,0,1,1,0,0
333,C,M;C,Cataldi,Lazio,13,5.73,5.58,0,0,0,0,0,0,0,4,0,0
2076,C,M;C,Rog,Cagliari,14,5.96,5.89,0,0,0,0,0,0,0,2,0,0
2213,C,M;C,Cassata,Genoa,5,5.9,5.7,0,0,0,0,0,0,0,2,0,0
2726,C,M;C,Danzi,Verona,2,5.5,5.25,0,0,0,0,0,0,0,1,0,0
2848,C,C,Frattesi,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,C,M;C,Lobotka,Napoli,5,6,5.8,0,0,0,0,0,0,0,2,0,0
4370,C,C,Portanova,Genoa,5,5.7,5.6,0,0,0,0,0,0,0,1,0,0
4390,C,E,Anderson D.,Lazio,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0
4411,C,C,Agoume,Spezia,11,5.95,5.86,0,0,0,0,0,0,0,2,0,0
4498,C,C,Henderson L.,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
4921,C,C,Askildsen,Sampdoria,3,6,5.83,0,0,0,0,0,0,0,2,0,0
4995,C,C,Segre,Torino,5,5.8,5.7,0,0,0,0,0,0,0,1,0,0
5008,C,M;C,Eduardo Henrique,Crotone,17,5.65,5.71,1,0,0,0,0,0,0,4,0,0
5318,C,W,Tramoni M.,Cagliari,2,5.75,5.75,0,0,0,0,0,0,0,1,0,0
5346,C,T,Rojas,Crotone,2,5.5,5.5,0,0,0,0,0,0,0,1,0,0
5397,C,T,Kovalenko,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,C,W;T,Zalewski,Roma,1,6,7,0,0,0,0,0,0,1,0,0,0
299,C,C,Khedira,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
400,C,C;T,Dezi,Parma,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
434,C,M;C,Jajalo,Udinese,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
528,C,M,Magnanelli,Sassuolo,7,5.64,5.5,0,0,0,0,0,0,0,2,0,0
557,C,C;T,Benassi,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
589,C,M;C,Badu,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,C,W,Parigini,Genoa,1,6,6,0,0,0,0,0,0,0,0,0,0
2075,C,M;C,Cristoforo,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,C,C;W;T,Kiyine,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,C,M;C,Coulibaly M.,Udinese,2,6,6,0,0,0,0,0,0,0,0,0,0
2244,C,M;C,Del Pinto,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,C,C,Mora,Spezia,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
2286,C,C;T,Crociata,Crotone,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
2357,C,M;C,Cyprien,Parma,10,5.7,5.6,0,0,0,0,0,0,0,2,0,0
2725,C,C,Caligara,Cagliari,6,5.58,5.42,0,0,0,0,0,0,0,2,0,0
2733,C,C,Sanogo,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,C,M;C,Scozzarella,Parma,3,5.5,5.33,0,0,0,0,0,0,0,1,0,0
2835,C,C;T,Kingsley,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,C,C;T,Riccardi,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,C,M;C,Vieira,Verona,4,5.62,5.5,0,0,0,0,0,0,0,1,0,0
4349,C,C,Nicolussi Caviglia,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,C,T;A,Montiel,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,C,T,Fagioli,Juventus,1,6,6,0,0,0,0,0,0,0,0,0,0
4512,C,C,Schone,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,C,T;A,Maldini,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,C,C;T,Baldursson,Bologna,5,5.7,5.5,0,0,0,0,0,0,0,2,0,0
4935,C,M;C,Ladinetti,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,C,C,Palumbo,Udinese,1,5,5,0,0,0,0,0,0,0,0,0,0
4968,C,C,Gomelt,Crotone,1,6,6,0,0,0,0,0,0,0,0,0,0
4969,C,E;W,Mustacchio,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,C,M;C,Acampora,Spezia,9,5.94,5.83,0,0,0,0,0,0,0,2,0,0
4989,C,C;W,Mastinu,Spezia,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
5331,C,M;C,Basit,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0
5341,C,C,Eyango,Genoa,1,6.5,7.5,0,0,0,0,0,0,1,0,0,0
5421,C,C,Camara D.,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,C,C,Bove,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,C,T,Urbanski,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,C,C,Kosznovszky,Parma,1,5,5,0,0,0,0,0,0,0,0,0,0
5443,C,M;C,Diambo,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0
507,A,Pc,Muriel,Atalanta,32,6.67,8.92,22,0,0,3,2,1,9,0,0,0
2531,A,Pc,Lukaku,Inter,35,6.63,8.89,24,0,0,6,6,0,9,4,0,0
2610,A,Pc,Ronaldo,Juventus,33,6.32,8.79,29,0,0,8,6,2,2,3,0,0
531,A,A,Berardi,Sassuolo,30,6.6,8.37,17,0,0,8,7,1,7,4,0,0
409,A,A,Insigne,Napoli,35,6.53,8.21,19,0,0,8,7,1,7,2,1,0
2841,A,Pc,Vlahovic,Fiorentina,37,6.27,8.01,21,0,0,6,6,0,2,1,0,0
608,A,Pc,Zapata D.,Atalanta,37,6.42,7.88,15,0,0,1,1,0,9,0,0,0
785,A,Pc,Immobile,Lazio,35,6.23,7.7,20,0,0,8,4,4,6,3,1,0
2764,A,Pc,Martinez L.,Inter,38,6.46,7.87,17,0,0,2,2,0,5,5,0,0
1997,A,Pc,Simy,Crotone,37,6.12,7.78,20,0,0,8,8,0,2,1,0,0
441,A,Pc,Belotti,Torino,34,6.43,7.6,13,0,0,5,4,1,6,4,0,0
2530,A,Pc,Ibrahimovic,Milan,18,6.28,8.28,15,0,0,6,3,3,2,2,1,0
410,A,Pc,Mertens,Napoli,27,6.15,7.37,9,0,0,0,0,0,7,2,0,0
4661,A,Pc,Osimhen,Napoli,24,6.33,7.58,10,0,0,0,0,0,2,4,0,0
313,A,Pc,Morata,Juventus,30,6.15,7.4,11,0,0,1,1,0,7,3,1,0
1874,A,A,Joao Pedro,Cagliari,37,6.16,7.41,16,0,0,5,4,1,3,4,0,0
2819,A,Pc,Caputo,Sassuolo,24,6.12,7.65,11,0,0,3,3,0,4,1,0,0
4517,A,A,Lozano,Napoli,32,6.31,7.34,11,0,0,0,0,0,3,6,0,0
2475,A,A,Sanchez,Inter,25,6.38,7.34,7,0,0,1,0,1,6,0,0,0
5233,A,Pc,Mayoral,Roma,22,6.09,7.57,10,0,0,0,0,0,3,1,0,0
186,A,A,Rebic,Milan,27,6.19,7.44,11,0,0,0,0,0,4,4,1,0
472,A,Pc,Destro,Genoa,25,6.16,7.42,11,0,0,0,0,0,1,5,0,0
568,A,Pc,Quagliarella,Sampdoria,32,6.14,7.28,13,0,0,3,2,1,1,1,0,0
5336,A,Pc,Nzola,Spezia,25,6.22,7.56,11,0,0,4,4,0,3,5,0,0
177,A,A,Ilicic,Atalanta,28,6.27,7.2,6,0,0,2,2,0,9,2,0,0
1974,A,Pc,Schick,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
215,A,A,Verde,Spezia,19,6.34,7.34,6,0,0,0,0,0,1,0,0,0
2195,A,A,Ounas,Crotone,20,6.38,7.15,4,0,0,0,0,0,4,1,0,0
4970,A,A,Messias,Crotone,36,6.24,6.99,9,0,0,0,0,0,3,6,0,0
408,A,Pc,Higuain,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
495,A,A,Correa,Lazio,28,6,6.91,8,0,0,1,1,0,3,1,1,0
