Statistiche Fantacalcio Stagione 2016 17,,,,,,,,,,,,,,,,,
Id,R,Rm,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au
2071,D,Dc,Dussenne,Crotone,8,5.38,5.19,0,0,0,0,0,0,0,1,1,0
2080,D,Ds;E,Amuzie,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,D,Ds;Dc,Orban L,Genoa,10,5.35,4.85,0,0,0,0,0,0,0,4,1,1
2109,D,Dc,Carlao,Torino,4,5.38,5.25,0,0,0,0,0,0,0,1,0,0
2128,D,Dc,Sainsbury,Inter,1,6,5.5,0,0,0,0,0,0,0,1,0,0
2129,D,Dc,Simic L,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,D,Dd;Dc,Hateboer,Atalanta,3,6.17,6.17,0,0,0,0,0,0,1,2,0,0
26,C,W;A,Gomez,Atalanta,37,6.74,8.23,16,0,0,2,2,0,10,6,0,0
402,C,C;T,Hamsik,Napoli,38,6.41,7.47,12,0,0,0,0,0,5,1,0,0
467,C,M;C,Nainggolan,Roma,36,6.39,7.33,11,0,0,0,0,0,2,2,0,0
704,C,W;A,Perisic,Inter,36,6.12,7.18,11,0,0,0,0,0,7,2,1,0
303,C,C,Pogba,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
332,C,W,Candreva,Inter,38,6.07,6.67,6,0,0,1,0,1,9,2,0,0
335,C,W;T,Felipe Anderson,Lazio,36,6.26,6.75,4,0,0,1,1,0,8,5,0,0
469,C,C;T,Pjanic,Juventus,30,6.18,6.87,5,0,0,0,0,0,8,5,0,0
237,C,W;T,Perotti,Roma,27,6.26,7.33,8,0,0,7,7,0,6,2,0,0
375,C,T;A,Suso,Milan,34,6.32,6.96,7,0,0,1,0,1,6,5,0,0
177,C,T;A,Ilicic,Fiorentina,29,6.03,6.38,5,0,0,3,1,2,2,2,0,0
470,C,M;C,Strootman,Roma,33,6.3,6.76,4,0,0,0,0,0,6,6,0,0
152,C,C;T,Zielinski,Napoli,34,6.34,6.9,5,0,0,0,0,0,6,4,0,0
111,C,T,Birsa,Chievo,35,6.07,6.77,7,0,0,1,0,1,9,5,0,0
299,C,M;C,Khedira,Juventus,31,6.05,6.6,5,0,0,0,0,0,3,2,0,0
556,C,C;T,Baselli,Torino,34,6.09,6.62,6,0,0,0,0,0,3,6,0,0
172,C,C;T,Borja Valero,Fiorentina,32,6.06,6.3,1,0,0,0,0,0,7,5,0,0
184,C,W;A,Bernardeschi,Fiorentina,32,6.05,6.94,11,0,0,4,3,1,2,5,1,0
112,C,C;W,Castro,Chievo,33,6.14,6.61,5,0,0,0,0,0,4,5,1,0
338,C,E;C,Lulic,Lazio,31,6.16,6.56,3,0,0,0,0,0,8,7,1,0
376,C,T;A,Verdi,Bologna,27,6.24,6.94,6,0,0,0,0,0,3,4,0,0
713,C,C,Dzemaili,Bologna,31,6.05,6.69,8,0,0,0,0,0,2,10,1,0
788,C,C;T,Freuler,Atalanta,32,6.08,6.59,5,0,0,0,0,0,4,5,0,0
1929,C,C;T,Banega,Inter,24,6.19,7.15,6,0,0,0,0,0,7,2,1,0
2078,C,C;W;T,Joao Mario N.,Inter,29,5.9,6.29,3,0,0,0,0,0,5,5,0,0
146,C,M;C,Croce,Empoli,35,6.16,6.19,1,0,0,0,0,0,0,4,0,0
397,C,M;C,Allan,Napoli,28,6.02,6.18,1,0,0,0,0,0,3,3,0,0
463,C,M;C,De Rossi,Roma,28,6.09,6.46,4,0,0,2,2,0,3,9,0,0
530,C,M;C,Pellegrini Lo.,Sassuolo,28,6.14,6.88,6,0,0,1,1,0,7,7,1,0
590,C,C;T,Bruno Fernandes,Sampdoria,31,6.05,6.56,5,0,0,0,0,0,2,2,0,0
645,C,C;T,Milinkovic-Savic,Lazio,34,6.22,6.63,4,0,0,0,0,0,6,8,0,0
697,C,W,Cuadrado,Juventus,30,5.98,6.25,2,0,0,0,0,0,6,8,0,0
1850,C,M;C,Kessie',Atalanta,30,6.25,6.73,6,0,0,2,2,0,1,5,2,0
1874,C,T,Joao Pedro,Cagliari,22,6.07,6.8,7,0,0,2,1,1,1,4,1,0
28,C,C,Kurtic,Atalanta,37,5.99,6.43,6,0,0,0,0,0,2,7,0,0
150,C,T,Saponara,Fiorentina,27,5.81,6.28,4,0,0,0,0,0,3,5,0,0
181,C,M;C,Vecino,Fiorentina,29,6.02,6.34,3,0,0,0,0,0,4,7,0,0
236,C,W;A,Lazovic,Genoa,33,6.05,6.27,2,0,0,0,0,0,4,3,1,0
331,C,M;C,Biglia,Lazio,28,6,6.18,4,0,0,5,3,2,3,8,0,0
342,C,C,Parolo,Lazio,34,6.06,6.34,5,0,0,0,0,0,0,11,0,0
367,C,C;W;T,Bonaventura,Milan,19,6.47,6.87,3,0,0,0,0,0,0,3,0,0
794,C,W;A,Tello C.,Fiorentina,33,6.03,6.53,4,0,0,0,0,0,5,1,0,0
1852,C,E;W,Spinazzola,Atalanta,30,6.18,6.22,0,0,0,0,0,0,4,2,0,1
235,C,E,Laxalt,Genoa,36,5.99,6.08,1,0,0,0,0,0,3,5,0,0
300,C,M;C,Marchisio,Juventus,18,6.28,6.44,1,0,0,0,0,0,1,2,0,0
404,C,M;C,Jorginho,Napoli,27,6,6.06,0,0,0,0,0,0,3,3,0,0
428,C,C;T,Benali,Pescara,33,5.79,6.3,6,0,0,0,0,0,2,4,1,0
589,C,M;C,Badu,Udinese,28,6.05,6.12,0,0,0,0,0,0,3,2,0,0
779,C,M;C,Cristante,Atalanta,25,6,6.4,3,0,0,0,0,0,2,2,0,0
784,C,T;A,Diamanti,Palermo,29,5.88,5.95,1,0,0,0,0,0,4,8,1,0
1857,C,W;T;A,Di Francesco F.,Bologna,18,6.31,7,4,0,0,0,0,0,3,3,1,0
1987,C,E;C,Jankto,Udinese,25,6.08,6.72,5,0,0,0,0,0,4,6,0,0
2008,C,C;T,Linetty,Sampdoria,35,5.96,6.09,1,0,0,0,0,0,4,5,0,0
2077,C,C;T,Pasalic,Milan,23,5.98,6.57,5,0,0,0,0,0,1,5,0,0
170,C,M;C,Badelj,Fiorentina,32,5.97,6.08,2,0,0,0,0,0,2,9,0,0
265,C,C;T,Brozovic,Inter,23,5.98,6.39,4,0,0,0,0,0,1,7,0,0
275,C,C;T,Taider,Bologna,24,5.88,6.23,3,0,0,0,0,0,0,1,0,0
401,C,C;T,El Kaddouri,Empoli,16,6.16,6.62,3,0,0,0,0,0,1,5,0,0
437,C,C;T,Quaison,Palermo,15,5.9,6.53,4,0,0,0,0,0,0,5,0,0
468,C,C;T,Paredes,Roma,18,6.22,6.67,3,0,0,0,0,0,1,4,0,0
494,C,M;C,Barreto,Sampdoria,32,5.97,6.06,2,0,0,0,0,0,0,4,1,0
557,C,C,Benassi,Torino,27,6,6.54,5,0,0,0,0,0,2,5,0,0
627,C,C;T,Ionita,Cagliari,17,6.03,6.47,3,0,0,0,0,0,1,5,0,0
801,C,C,Gagliardini,Inter,28,6.09,6.3,2,0,0,0,0,0,3,7,0,0
1858,C,W,Krejci,Bologna,35,5.87,6.13,1,0,0,1,1,0,7,2,0,0
1923,C,W;A,Ocampos,Milan,24,6.02,6.33,3,0,0,1,1,0,1,5,0,0
1972,C,M;C,Torreira,Sampdoria,35,6.14,6.04,0,0,0,0,0,0,0,7,0,0
1986,C,M;C,Fofana,Udinese,22,6.25,6.91,5,0,0,0,0,0,1,3,0,0
1996,C,C;W;T,De Paul,Udinese,33,5.86,6.12,4,0,0,0,0,0,1,7,1,0
2014,C,E;M,Rohden,Crotone,33,5.8,5.95,1,0,0,0,0,0,4,4,0,0
2065,C,T;A,Praet,Sampdoria,31,5.92,5.98,1,0,0,0,0,0,1,4,0,0
121,C,W;A,Stoian,Crotone,25,5.96,6.34,3,0,0,0,0,0,2,3,0,0
241,C,M;C,Tachtsidis,Cagliari,26,5.87,5.92,0,0,0,0,0,0,4,5,0,0
270,C,M;C,Kondogbia,Inter,24,5.88,5.94,1,0,0,0,0,0,2,5,1,0
302,C,C;T,Pereyra,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,C,M;C,Barberis,Crotone,26,5.92,5.98,0,0,0,0,0,0,3,3,0,0
1955,C,C,Memushaj,Pescara,36,5.76,5.69,1,0,0,2,0,2,2,3,0,0
2079,C,M;C,Bruno Henrique,Palermo,32,5.78,5.83,1,0,0,0,0,0,2,7,0,0
148,C,C;T,Krunic,Empoli,32,5.8,5.83,2,0,0,0,0,0,0,10,0,0
176,C,C;T,Fernandez M,Milan,11,6.05,6.5,1,0,0,0,0,0,2,1,0,0
234,C,M;C,Kucka,Milan,28,5.86,5.93,3,0,0,0,0,0,1,7,3,1
295,C,E;C,Asamoah,Juventus,17,6.12,6.12,0,0,0,0,0,0,1,2,0,0
431,C,M;C,Chochev,Palermo,28,5.64,5.96,3,0,0,0,0,0,2,4,0,0
438,C,M;C,Rigoni L,Genoa,31,5.85,5.97,3,0,0,0,0,0,1,13,0,0
526,C,M;C,Duncan,Sassuolo,19,5.92,5.97,1,0,0,0,0,0,0,4,0,0
626,C,E;C,Hallfredsson,Udinese,27,5.96,5.89,0,0,0,0,0,0,3,10,0,0
775,C,T;A,Alvarez R,Sampdoria,17,5.85,6.15,2,0,0,0,0,0,1,2,1,0
2011,C,M;C,Miguel Veloso,Genoa,23,5.91,5.8,0,0,0,0,0,0,2,7,1,0
21,C,W,D'alessandro,Atalanta,16,6.12,6.31,1,0,0,0,0,0,1,2,0,0
57,C,M;C,Crisetig,Crotone,30,5.72,5.53,0,0,0,0,0,0,1,11,1,0
58,C,M;C,Diawara,Napoli,17,6.15,6.12,0,0,0,0,0,0,0,1,0,0
238,C,E;M,Rincon,Juventus,22,5.91,5.91,0,0,0,0,0,0,2,4,0,0
272,C,M;C,Medel,Inter,26,5.79,5.69,0,0,0,0,0,0,0,5,0,0
399,C,C;T,De Guzman,Chievo,25,5.86,6.08,2,0,0,1,1,0,1,3,0,0
430,C,M;C,Brugman,Pescara,26,5.79,5.81,1,0,0,0,0,0,1,7,0,0
433,C,C,Hiljemark,Genoa,26,5.62,5.83,2,0,0,0,0,0,0,1,0,0
555,C,M;C,Acquah,Torino,16,5.97,6.09,2,0,0,0,0,0,0,2,3,0
600,C,C,Verre,Pescara,28,5.77,5.73,0,0,0,0,0,0,1,2,1,0
631,C,M;C,Viviani,Bologna,15,6.03,6.4,2,0,0,0,0,0,2,3,1,0
712,C,M;C,Lemina,Juventus,16,6.06,6.22,1,0,0,0,0,0,0,1,0,0
1870,C,C;T,Barella,Cagliari,26,5.87,5.71,0,0,0,0,0,0,1,9,1,0
1873,C,C,Di Gennaro D,Cagliari,20,6.15,6.45,2,0,0,0,0,0,3,4,1,0
1978,C,M;C,Sensi,Sassuolo,16,6.12,6.19,1,0,0,0,0,0,0,4,0,0
2074,C,C;T,Aquilani,Sassuolo,23,5.65,5.7,1,0,0,0,0,0,1,4,1,0
2081,C,C,Kums,Udinese,26,5.81,5.79,0,0,0,0,0,0,1,3,0,0
2126,C,C;T,Grenier,Roma,5,6.2,6.3,0,0,0,0,0,0,1,1,0,0
27,C,C,Grassi,Atalanta,15,5.9,6.03,1,0,0,0,0,0,0,2,0,0
116,C,E;M,Izco,Chievo,20,5.72,5.75,0,0,0,0,0,0,1,1,0,0
118,C,M;C,Radovanovic,Chievo,33,5.74,5.59,0,0,0,0,0,0,0,10,0,0
147,C,M;C,Diousse',Empoli,33,5.79,5.59,0,0,0,0,0,0,0,13,0,0
301,C,E;M,Padoin,Cagliari,28,5.68,5.71,1,0,0,0,0,0,1,6,0,0
305,C,M;C,Sturaro,Juventus,16,5.91,5.75,0,0,0,0,0,0,0,5,0,0
333,C,M;C,Cataldi,Genoa,22,5.84,5.84,1,0,0,0,0,0,1,8,0,0
366,C,C;T,Bertolacci,Milan,13,5.88,6,1,0,0,0,0,0,0,3,0,0
405,C,M;C,Valdifiori,Torino,24,5.85,5.75,0,0,0,0,0,0,0,5,0,0
528,C,M;C,Magnanelli,Sassuolo,14,6.07,6.21,1,0,0,0,0,0,0,2,0,0
529,C,C;T,Missiroli,Sassuolo,12,6,5.88,0,0,0,0,0,0,0,3,0,0
641,C,C;T,Ntcham,Genoa,17,5.68,6.18,3,0,0,0,0,0,1,3,0,0
655,C,W,Capel,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
669,C,M;C,Donsah,Bologna,13,5.96,6.04,0,0,0,0,0,0,2,2,0,0
827,C,M;C,Locatelli,Milan,25,5.92,6.02,2,0,0,0,0,0,0,7,0,0
1956,C,T;A,Mitrita,Pescara,15,5.7,6,1,0,0,0,0,0,2,1,0,0
2058,C,M;C,Sanchez C,Fiorentina,30,5.68,5.68,1,0,0,0,0,0,0,6,0,0
2066,C,T;A,Muric R.,Pescara,4,6.12,6.88,1,0,0,0,0,0,0,0,0,0
2072,C,C;T,Bastien,Chievo,12,5.67,5.92,1,0,0,0,0,0,0,0,0,0
2076,C,C;T,Rog,Napoli,11,6,5.82,0,0,0,0,0,0,0,4,0,0
2111,C,T;A,Taarabt,Genoa,5,5.9,6.1,0,0,0,0,0,0,1,0,0,0
115,C,E;M,Hetemaj,Chievo,23,5.72,5.59,0,0,0,0,0,0,0,6,0,0
173,C,M;C,Capezzi,Crotone,21,5.79,5.62,0,0,0,0,0,0,0,5,1,0
243,C,W;A,Gakpe',Chievo,12,5.79,6,1,0,0,0,0,0,0,2,0,0
269,C,C;T,Hernanes,Juventus,9,5.72,5.89,1,0,0,0,0,0,0,3,0,0
369,C,T;A,Honda,Milan,4,5.62,6.38,1,0,0,0,0,0,0,0,0,0
559,C,M;C,Gazzi,Palermo,24,5.81,5.6,0,0,0,0,0,0,0,6,2,0
560,C,E;C,Obi,Torino,20,5.82,5.8,0,0,0,0,0,0,1,3,0,0
700,C,W,Tonev,Crotone,12,5.58,5.75,1,0,0,0,0,0,0,2,0,0
702,C,C;W;T,Giaccherini,Napoli,8,6.06,6.44,1,0,0,0,0,0,0,0,0,0
813,C,C;T,Balic,Udinese,4,6,6.62,1,0,0,0,0,0,0,1,0,0
1859,C,M;C,Nagy,Bologna,24,5.79,5.71,0,0,0,0,0,0,0,4,0,0
1902,C,E;W,Di Roberto,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,C,M;C,Mazzitelli,Sassuolo,16,5.97,6.03,1,0,0,0,0,0,2,8,0,0
1995,C,T;A,Djuricic,Sampdoria,11,5.95,5.91,0,0,0,0,0,0,1,4,0,0
2003,C,C,Murgia,Lazio,9,5.94,6.56,2,0,0,0,0,0,0,1,0,0
2063,C,T,Jose' Sosa,Milan,17,5.79,5.59,0,0,0,0,0,0,1,5,2,0
2116,C,C;W,Farago',Cagliari,7,5.93,5.86,0,0,0,0,0,0,0,1,0,0
2123,C,M;C,Muntari,Pescara,9,5.39,5.39,1,0,0,0,0,0,0,4,1,0
2124,C,C;T,Zajc,Empoli,3,6.5,7.83,1,0,0,0,0,0,1,0,0,0
232,C,M;C,Cofie,Genoa,13,5.58,5.46,0,0,0,0,0,0,1,5,0,0
334,C,E;C,Crecco,Lazio,2,6.25,7.75,1,0,0,0,0,0,0,0,0,0
372,C,M;C,Montolivo,Milan,9,5.94,5.83,0,0,0,0,0,0,0,2,0,0
398,C,M;C,David Lopez,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
434,C,M;C,Jajalo,Palermo,25,5.48,5.54,1,0,0,0,0,0,1,5,0,0
524,C,M;C,Biondini,Sassuolo,14,5.79,5.57,0,0,0,0,0,0,0,6,0,0
594,C,C;T,Kone,Udinese,4,5.88,5.75,0,0,0,0,0,0,0,1,0,0
644,C,M;C,Pulgar,Bologna,24,5.56,5.5,1,0,0,0,0,0,0,5,2,0
703,C,W;A,Mounier,Atalanta,8,5.5,5.5,0,0,0,0,0,0,0,0,0,0
705,C,M;C,Vainqueur,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
809,C,T;A,Ninkovic,Genoa,15,6.03,6.4,2,0,0,0,0,0,1,3,0,0
1872,C,E;M,Dessena,Cagliari,16,5.69,5.88,2,0,0,0,0,0,0,4,1,0
1905,C,T;A,Mazzarani,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,C,M;C,Bruno,Pescara,15,5.8,5.6,0,0,0,0,0,0,0,6,0,0
2075,C,M;C,Cristoforo,Fiorentina,13,5.69,5.69,0,0,0,0,0,0,0,1,0,0
2100,C,W;A,Okwonkwo,Bologna,5,5.8,5.9,0,0,0,0,0,0,1,1,0,0
55,C,T;A,Brienza,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
60,C,E;C,Rizzo,Bologna,10,5.7,5.7,0,0,0,0,0,0,0,0,0,0
119,C,M;C,Rigoni N,Chievo,9,5.94,6.17,1,0,0,0,0,0,0,2,0,0
297,C,C,Buchel,Empoli,14,5.61,5.43,0,0,0,0,0,0,0,5,0,0
337,C,W;A,Kishna,Lazio,4,5.75,5.75,0,0,0,0,0,0,0,0,0,0
371,C,M;C,Mauri J,Empoli,14,5.71,5.57,0,0,0,0,0,0,0,4,0,0
498,C,C;T,Ivan,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0
502,C,M;C,Palombo,Sampdoria,4,5.75,5.62,0,0,0,0,0,0,0,1,0,0
527,C,C;W;T,Laribi,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
595,C,W;T,Lucas Evangelista,Udinese,4,5.62,5.75,0,0,0,0,0,0,1,1,0,0
630,C,E;C,Sala,Sampdoria,20,5.62,5.5,0,0,0,0,0,0,0,5,0,0
661,C,M;C,Iniguez,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
699,C,C;T,Carbonero,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0
717,C,M;C,Felipe Melo,Inter,4,5.88,5.5,0,0,0,0,0,0,0,1,1,0
1907,C,M;C,Salzano,Crotone,6,5.58,5.58,0,0,0,0,0,0,0,0,0,0
1942,C,W;A,Embalo,Palermo,10,5.55,5.65,0,0,0,0,0,0,1,0,0,0
2057,C,C;T,Gustafson,Torino,5,5.9,5.8,0,0,0,0,0,0,0,1,0,0
2141,C,E;C,Depaoli,Chievo,5,5.8,5.7,0,0,0,0,0,0,1,1,1,0
19,C,M;C,Carmona C.,Atalanta,2,5.25,4.5,0,0,0,0,0,0,0,1,1,0
20,C,M;C,Cigarini,Sampdoria,4,5.5,5.12,0,0,0,0,0,0,0,3,0,0
29,C,M;C,Migliaccio,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
84,C,M;C,Marrone,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
163,C,Dd;E,Gilberto,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
174,C,M;C,Diakhate,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
175,C,E;C;W,Fazzi,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0
267,C,M;C,Gnoukouri,Udinese,4,5.75,5.75,0,0,0,0,0,0,0,0,0,0
276,C,W,Biabiany,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
296,C,M;C,Bouy,Palermo,1,5.5,5,0,0,0,0,0,0,0,1,0,0
339,C,C;T,Morrison,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
340,C,W;T,Oikonomidis,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
374,C,C,Poli,Milan,7,5.79,5.71,0,0,0,0,0,0,0,1,0,0
563,C,M;C,Vives,Torino,3,5.67,5.33,0,0,0,0,0,0,0,0,1,0
650,C,W;A,Pepe S.,Pescara,8,5.94,5.94,0,0,0,0,0,0,0,0,0,0
651,C,M;C,Maiello,Empoli,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
755,C,C,Lodi,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
796,C,C,Gnahore',Crotone,1,6,6,0,0,0,0,0,0,0,0,0,0
1871,C,C,Deiola,Cagliari,3,5.67,5.33,0,0,0,0,0,0,0,2,0,0
1875,C,M;C,Munari,Cagliari,7,5.64,5.36,0,0,0,0,0,0,0,5,0,0
1876,C,C;W,Pajac,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,C,T;A,Victor Da Silva,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,C,T,Matheus Pereira,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,C,M;C,Tello,Empoli,15,5.57,5.4,0,0,0,0,0,0,0,6,0,0
1933,C,M;C,Mandragora,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,C,M;C,Minala,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,C,M;C,Selasi,Pescara,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,C,C;T,Gerson,Roma,2,5,4.75,0,0,0,0,0,0,0,1,0,0
1971,C,M;C,Eramo,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,C,C;W,Sbrissa,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,C,W,Aramu,Torino,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
1994,C,M;C,Cinelli,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,C,W;A,Toledo,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,C,C;T,Lukic,Torino,12,5.54,5.29,0,0,0,0,0,0,0,6,0,0
2054,C,W;A,Cabezas,Atalanta,1,6,6,0,0,0,0,0,0,0,0,0,0
2059,C,C;T,Leitner,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,C,E,Beghetto,Genoa,3,5.5,5.5,0,0,0,0,0,0,0,0,0,0
2106,C,T;A,Morosini,Genoa,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
2113,C,M;C,Cubas,Pescara,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,C,C;T,Kastanos,Pescara,7,5.57,5.5,0,0,0,0,0,0,0,1,0,0
2121,C,C,Melegoni,Atalanta,1,6,6,0,0,0,0,0,0,0,0,0,0
2132,C,T;A,Kotnik,Crotone,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
2133,C,T;A,Valencia Jm,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,C,C,Coulibaly M.,Pescara,8,5.44,5.19,0,0,0,0,0,0,0,4,0,0
647,A,Pc,Dzeko,Roma,37,6.62,8.97,29,0,0,3,1,2,8,4,0,0
408,A,Pc,Higuain,Juventus,38,6.47,8.43,24,0,0,0,0,0,3,1,0,0
409,A,A,Insigne,Napoli,37,6.59,8.24,18,0,0,2,2,0,8,2,0,0
410,A,A,Mertens,Napoli,34,6.87,9.4,28,0,0,3,2,1,8,6,0,0
441,A,Pc,Belotti,Torino,35,6.56,8.54,26,0,0,5,2,3,3,5,0,0
785,A,Pc,Immobile,Lazio,36,6.36,8.26,23,0,0,6,6,0,2,5,0,0
309,A,A,Dybala,Juventus,29,6.55,7.9,11,0,0,3,3,0,7,2,0,0
277,A,Pc,Icardi,Inter,34,6.19,8.26,24,0,0,4,3,1,4,1,0,1
406,A,W;A,Callejon,Napoli,37,6.49,7.89,14,0,0,0,0,0,12,2,1,0
646,A,A,Salah,Roma,31,6.45,8.19,15,0,0,0,0,0,10,2,0,0
345,A,A,Keita B.,Lazio,31,6.65,8.23,16,0,0,2,2,0,4,4,1,0
722,A,Pc,Borriello,Cagliari,34,6.19,7.44,16,0,0,2,1,1,1,4,0,1
795,A,A,El Shaarawy,Roma,29,6.16,7.12,8,0,0,0,0,0,4,0,0,0
568,A,Pc,Quagliarella,Sampdoria,36,5.94,6.92,12,0,0,4,3,1,3,2,0,0
475,A,A,Iago Falque,Torino,34,6.13,7.25,12,0,0,3,2,1,6,2,0,0
478,A,A,Ljajic,Torino,33,6.11,7,10,0,0,2,1,1,5,5,0,0
507,A,Pc,Muriel,Sampdoria,31,6.39,7.52,11,0,0,4,4,0,5,4,1,0
643,A,A,Defrel,Sassuolo,29,6.17,7.43,12,0,0,1,1,0,1,1,0,0
652,A,Pc,Kalinic,Fiorentina,32,6.08,7.31,15,0,0,2,1,1,1,5,1,0
608,A,Pc,Zapata D.,Udinese,38,5.88,6.68,10,0,0,1,1,0,2,3,0,0
377,A,Pc,Bacca,Milan,30,5.88,6.97,13,0,0,6,4,2,1,3,0,0
312,A,Pc,Mandzukic,Juventus,32,6.17,6.81,7,0,0,0,0,0,2,5,0,0
315,A,Pc,Zaza,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
531,A,A,Berardi,Sassuolo,21,6.24,6.95,5,0,0,3,2,1,6,6,0,0
537,A,A,Sansone,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
606,A,A,Thereau,Udinese,33,5.88,6.86,12,0,0,2,1,1,1,3,0,0
1974,A,A,Schick,Sampdoria,29,6.29,7.5,11,0,0,0,0,0,3,2,0,0
472,A,Pc,Destro,Bologna,30,5.75,6.68,11,0,0,1,0,1,0,4,0,0
532,A,Pc,Falcinelli,Crotone,36,6.08,7.12,13,0,0,2,2,0,2,7,0,0
123,A,Pc,Inglese,Chievo,31,5.95,6.95,10,0,0,1,0,1,4,0,0,0
187,A,Pc,Rossi,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
506,A,A,Eder,Inter,30,6.02,6.87,8,0,0,0,0,0,3,3,0,0
536,A,A,Politano,Sassuolo,32,6.27,6.81,5,0,0,2,2,0,5,5,0,0
1939,A,Pc,Lapadula,Milan,23,6.07,7.13,8,0,0,2,2,0,2,3,0,0
383,A,Pc,Petagna,Atalanta,33,6.29,6.89,5,0,0,0,0,0,6,2,0,0
407,A,A,Gabbiadini,Napoli,12,5.67,6.33,3,0,0,1,1,0,0,0,1,0
1882,A,Pc,Sau,Cagliari,34,5.96,6.59,7,0,0,0,0,0,3,5,0,0
127,A,Pc,Pellissier,Chievo,28,5.96,6.98,9,0,0,3,3,0,2,1,0,0
183,A,Pc,Babacar,Fiorentina,20,6.02,7.58,10,0,0,1,1,0,1,0,0,0
247,A,Pc,Pavoletti,Napoli,13,5.77,6.38,3,0,0,0,0,0,0,2,0,0
382,A,A,Niang,Milan,14,5.68,5.96,3,0,0,3,1,2,2,0,1,0
1879,A,A,Farias,Cagliari,20,6.1,7.15,7,0,0,2,2,0,2,4,0,0
1958,A,A,Caprari,Pescara,35,5.91,6.46,9,0,0,3,1,2,2,8,0,0
2012,A,Pc,Milik,Napoli,10,6.2,7.65,5,0,0,0,0,0,0,1,0,0
1943,A,Pc,Nestorovski,Palermo,37,5.76,6.64,11,0,0,1,1,0,2,5,0,0
2061,A,Pc,Simeone,Genoa,35,5.91,6.84,12,0,0,2,1,1,1,3,0,0
2119,A,W;A,Deulofeu,Milan,17,6.26,6.97,4,0,0,0,0,0,2,4,0,0
153,A,Pc,Maccarone,Empoli,28,5.66,6.18,5,0,0,2,2,0,2,3,1,0
380,A,Pc,Matri,Sassuolo,28,5.84,6.68,8,0,0,0,0,0,0,1,0,0
605,A,Pc,Perica,Udinese,26,5.94,6.62,6,0,0,0,0,0,1,4,0,0
278,A,A,Jovetic,Inter,3,5.5,5.33,0,0,0,0,0,0,0,1,0,0
789,A,Pc,Trotta,Crotone,27,5.8,6.24,3,0,0,1,1,0,4,2,0,0
2068,A,A,Bahebeck,Pescara,13,6.23,7.23,4,0,0,0,0,0,1,0,0,0
124,A,A,Meggiorini,Chievo,27,5.87,6.09,3,0,0,0,0,0,0,6,0,0
792,A,A,Zarate,Fiorentina,5,6.3,7.6,2,0,0,0,0,0,1,1,0,0
1906,A,W;A,Nalini,Crotone,14,6.11,6.61,2,0,0,0,0,0,2,2,0,0
