6225,El Azzouzi,El Azzouzi Oussama ,C,M;C,4,1,4,1,Bologna,15,17,destro,Marocco;Olanda,29/05/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,6.2,6.8
6054,Moro N.,Moro Nikola,C,M;C,8,6,8,6,Bologna,16,20,destro,Croazia,12/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MORO-N.png?v=54,0,6.03,6.23
4393,Schouten,Schouten Jerdy,C,M;C,8,8,9,9,Bologna,11,14,destro,Olanda,12/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SCHOUTEN.png?v=54,1,0.0,0.0
5858,Ferguson,Ferguson Lewis,C,C;T,23,17,23,18,Bologna,95,95,destro,Scozia,24/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FERGUSON.png?v=54,0,6.39,6.94
5772,Pyyhtia,Pyyhtia Niklas,C,C;T,1,1,1,1,Bologna,1,1,sinistro,Finlandia,25/09/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,0.0,0.0
5425,Urbanski,Urbanski Kacper,C,C;T,4,1,4,1,Bologna,22,22,destro,Polonia,07/09/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,5.83,5.73
5784,Aebischer,Aebischer Michel,C,C;W;T,7,5,7,5,Bologna,16,16,destro,Svizzera,06/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AEBISCHER.png?v=54,0,6.0,5.92
2167,Orsolini,Orsolini Riccardo,C,W,26,21,26,20,Bologna,85,85,sinistro,Italia,24/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ORSOLINI.png?v=54,0,6.27,7.35
2154,Vignato,Vignato Emanuel,C,W;T,3,2,3,2,Salernitana,3,3,destro,Italia;Brasile,24/08/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VIGNATO.png?v=54,0,6.17,6.0
2719,Barrow,Barrow Musa,A,A,13,14,13,14,Bologna,11,11,destro,Gambia,14/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BARROW.png?v=54,1,0.0,0.0
4268,Arnautovic,Arnautovic Marko,A,Pc,15,23,15,23,Inter,25,15,ambidestro,Austria;Serbia,19/04/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ARNAUTOVIC.png?v=54,0,6.08,6.52
5436,Raimondo,Raimondo Antonio,A,Pc,1,1,1,1,Bologna,1,1,sinistro,Italia,18/03/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,0.0,0.0
5086,Zirkzee,Zirkzee Joshua,A,Pc,27,11,27,10,Bologna,220,220,destro,Olanda;Nigeria,22/05/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZIRKZEE.png?v=54,0,6.43,7.43
1946,Aresti,Aresti Simone,P,Por,1,1,1,1,Cagliari,1,1,destro,Italia,15/03/1986 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ARESTI.png?v=54,0,0.0,0.0
3,Radunovic,Radunovic Boris,P,Por,1,8,1,8,Cagliari,1,1,destro,Serbia,26/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RADUNOVIC.png?v=54,0,5.71,4.0
